distribution,geography,category,code,bin_start,bin_end,weighted_pct,cum_pct,unweighted_n
HWoffice_arrival_15min,Pacific,06:15-06:30,,375.0,390.0,2.4388,19.0372,5
HWoffice_arrival_15min,Pacific,06:30-06:45,,390.0,405.0,0.2727,19.3099,2
HWoffice_arrival_15min,Pacific,06:45-07:00,,405.0,420.0,1.3369,20.6468,6
HWoffice_arrival_15min,Pacific,07:00-07:15,,420.0,435.0,4.9843,25.631,12
HWoffice_arrival_15min,Pacific,07:15-07:30,,435.0,450.0,10.7025,36.3335,17
HWoffice_arrival_15min,Pacific,07:30-07:45,,450.0,465.0,3.3848,39.7183,9
HWoffice_arrival_15min,Pacific,07:45-08:00,,465.0,480.0,8.3044,48.0227,19
HWoffice_arrival_15min,Pacific,08:00-08:15,,480.0,495.0,8.1591,56.1818,18
HWoffice_arrival_15min,Pacific,08:15-08:30,,495.0,510.0,3.2365,59.4182,8
HWoffice_arrival_15min,Pacific,08:30-08:45,,510.0,525.0,6.7082,66.1264,12
HWoffice_arrival_15min,Pacific,08:45-09:00,,525.0,540.0,2.8574,68.9838,6
HWoffice_arrival_15min,Pacific,09:00-09:15,,540.0,555.0,4.8817,73.8655,11
HWoffice_arrival_15min,Pacific,09:15-09:30,,555.0,570.0,3.4369,77.3025,7
HWoffice_arrival_15min,Pacific,09:30-09:45,,570.0,585.0,2.4686,79.7711,6
HWoffice_arrival_15min,Pacific,09:45-10:00,,585.0,600.0,2.5424,82.3135,3
HWoffice_arrival_15min,Pacific,10:00-10:15,,600.0,615.0,1.8511,84.1646,6
HWoffice_arrival_15min,Pacific,10:15-10:30,,615.0,630.0,0.0,84.1646,0
HWoffice_arrival_15min,Pacific,10:30-10:45,,630.0,645.0,0.5061,84.6706,1
HWoffice_arrival_15min,Pacific,10:45-11:00,,645.0,660.0,0.3094,84.98,1
HWoffice_arrival_15min,Pacific,11:00-11:15,,660.0,675.0,1.0384,86.0184,3
HWoffice_arrival_15min,Pacific,11:15-11:30,,675.0,690.0,0.9323,86.9507,3
HWoffice_arrival_15min,Pacific,11:30-11:45,,690.0,705.0,1.4648,88.4156,1
HWoffice_arrival_15min,Pacific,11:45-12:00,,705.0,720.0,0.0552,88.4708,1
HWoffice_arrival_15min,Pacific,12:00-12:15,,720.0,735.0,0.2818,88.7525,1
HWoffice_arrival_15min,Pacific,12:15-12:30,,735.0,750.0,0.4965,89.249,1
HWoffice_arrival_15min,Pacific,12:30-12:45,,750.0,765.0,0.8473,90.0963,4
HWoffice_arrival_15min,Pacific,12:45-13:00,,765.0,780.0,0.2884,90.3847,1
HWoffice_arrival_15min,Pacific,13:00-13:15,,780.0,795.0,0.0,90.3847,0
HWoffice_arrival_15min,Pacific,13:15-13:30,,795.0,810.0,0.0,90.3847,0
HWoffice_arrival_15min,Pacific,13:30-13:45,,810.0,825.0,0.3885,90.7732,1
HWoffice_arrival_15min,Pacific,13:45-14:00,,825.0,840.0,0.8748,91.648,2
HWoffice_arrival_15min,Pacific,14:00-14:15,,840.0,855.0,0.5211,92.1691,2
HWoffice_arrival_15min,Pacific,14:15-14:30,,855.0,870.0,0.0,92.1691,0
HWoffice_arrival_15min,Pacific,14:30-14:45,,870.0,885.0,0.784,92.9531,1
HWoffice_arrival_15min,Pacific,14:45-15:00,,885.0,900.0,0.0,92.9531,0
HWoffice_arrival_15min,Pacific,15:00-15:15,,900.0,915.0,0.0,92.9531,0
HWoffice_arrival_15min,Pacific,15:15-15:30,,915.0,930.0,0.0,92.9531,0
HWoffice_arrival_15min,Pacific,15:30-15:45,,930.0,945.0,1.1677,94.1208,2
HWoffice_arrival_15min,Pacific,15:45-16:00,,945.0,960.0,0.0,94.1208,0
HWoffice_arrival_15min,Pacific,16:00-16:15,,960.0,975.0,2.7391,96.8599,1
HWoffice_arrival_15min,Pacific,16:15-16:30,,975.0,990.0,0.1498,97.0097,1
HWoffice_arrival_15min,Pacific,16:30-16:45,,990.0,1005.0,0.0,97.0097,0
HWoffice_arrival_15min,Pacific,16:45-17:00,,1005.0,1020.0,0.0,97.0097,0
HWoffice_arrival_15min,Pacific,17:00-17:15,,1020.0,1035.0,1.4463,98.456,3
HWoffice_arrival_15min,Pacific,17:15-17:30,,1035.0,1050.0,0.0,98.456,0
HWoffice_arrival_15min,Pacific,17:30-17:45,,1050.0,1065.0,0.0,98.456,0
HWoffice_arrival_15min,Pacific,17:45-18:00,,1065.0,1080.0,0.0,98.456,0
HWoffice_arrival_15min,Pacific,18:00-18:15,,1080.0,1095.0,0.0,98.456,0
HWoffice_arrival_15min,Pacific,18:15-18:30,,1095.0,1110.0,0.0,98.456,0
HWoffice_arrival_15min,Pacific,18:30-18:45,,1110.0,1125.0,0.0,98.456,0
HWoffice_arrival_15min,Pacific,18:45-19:00,,1125.0,1140.0,0.2985,98.7545,2
HWoffice_arrival_15min,Pacific,19:00-19:15,,1140.0,1155.0,1.2455,100.0,2
HWoffice_arrival_15min,Pacific,19:15-19:30,,1155.0,1170.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,19:30-19:45,,1170.0,1185.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,19:45-20:00,,1185.0,1200.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,20:00-20:15,,1200.0,1215.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,20:15-20:30,,1215.0,1230.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,20:30-20:45,,1230.0,1245.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,20:45-21:00,,1245.0,1260.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,21:00-21:15,,1260.0,1275.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,21:15-21:30,,1275.0,1290.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,21:30-21:45,,1290.0,1305.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,21:45-22:00,,1305.0,1320.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,22:00-22:15,,1320.0,1335.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,22:15-22:30,,1335.0,1350.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,22:30-22:45,,1350.0,1365.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,22:45-23:00,,1365.0,1380.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,23:00-23:15,,1380.0,1395.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,23:15-23:30,,1395.0,1410.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,23:30-23:45,,1410.0,1425.0,0.0,100.0,0
HWoffice_arrival_15min,Pacific,23:45-24:00,,1425.0,1440.0,0.0,100.0,0
HWoffice_departure_60min,Pacific,00:00-01:00,,0.0,60.0,0.0,0.0,0
HWoffice_departure_60min,Pacific,01:00-02:00,,60.0,120.0,0.0,0.0,0
HWoffice_departure_60min,Pacific,02:00-03:00,,120.0,180.0,0.0,0.0,0
HWoffice_departure_60min,Pacific,03:00-04:00,,180.0,240.0,0.0,0.0,0
HWoffice_departure_60min,Pacific,04:00-05:00,,240.0,300.0,4.4574,4.4574,5
HWoffice_departure_60min,Pacific,05:00-06:00,,300.0,360.0,13.5309,17.9883,17
HWoffice_departure_60min,Pacific,06:00-07:00,,360.0,420.0,10.7413,28.7296,30
HWoffice_departure_60min,Pacific,07:00-08:00,,420.0,480.0,28.4966,57.2261,58
HWoffice_departure_60min,Pacific,08:00-09:00,,480.0,540.0,16.7094,73.9356,36
HWoffice_departure_60min,Pacific,09:00-10:00,,540.0,600.0,9.4727,83.4082,20
HWoffice_departure_60min,Pacific,10:00-11:00,,600.0,660.0,1.9275,85.3357,7
HWoffice_departure_60min,Pacific,11:00-12:00,,660.0,720.0,3.4168,88.7525,6
HWoffice_departure_60min,Pacific,12:00-13:00,,720.0,780.0,2.0206,90.7732,7
HWoffice_departure_60min,Pacific,13:00-14:00,,780.0,840.0,1.0463,91.8195,3
HWoffice_departure_60min,Pacific,14:00-15:00,,840.0,900.0,1.4101,93.2296,3
HWoffice_departure_60min,Pacific,15:00-16:00,,900.0,960.0,0.8912,94.1208,1
HWoffice_departure_60min,Pacific,16:00-17:00,,960.0,1020.0,4.3352,98.456,5
HWoffice_departure_60min,Pacific,17:00-18:00,,1020.0,1080.0,0.0,98.456,0
HWoffice_departure_60min,Pacific,18:00-19:00,,1080.0,1140.0,1.544,100.0,4
HWoffice_departure_60min,Pacific,19:00-20:00,,1140.0,1200.0,0.0,100.0,0
HWoffice_departure_60min,Pacific,20:00-21:00,,1200.0,1260.0,0.0,100.0,0
HWoffice_departure_60min,Pacific,21:00-22:00,,1260.0,1320.0,0.0,100.0,0
HWoffice_departure_60min,Pacific,22:00-23:00,,1320.0,1380.0,0.0,100.0,0
HWoffice_departure_60min,Pacific,23:00-24:00,,1380.0,1440.0,0.0,100.0,0
HWoffice_arrival_60min,Pacific,00:00-01:00,,0.0,60.0,0.0,0.0,0
HWoffice_arrival_60min,Pacific,01:00-02:00,,60.0,120.0,0.0,0.0,0
HWoffice_arrival_60min,Pacific,02:00-03:00,,120.0,180.0,0.0,0.0,0
HWoffice_arrival_60min,Pacific,03:00-04:00,,180.0,240.0,0.0,0.0,0
HWoffice_arrival_60min,Pacific,04:00-05:00,,240.0,300.0,1.8779,1.8779,3
HWoffice_arrival_60min,Pacific,05:00-06:00,,300.0,360.0,9.1848,11.0627,13
HWoffice_arrival_60min,Pacific,06:00-07:00,,360.0,420.0,9.5841,20.6468,18
HWoffice_arrival_60min,Pacific,07:00-08:00,,420.0,480.0,27.3759,48.0227,57
HWoffice_arrival_60min,Pacific,08:00-09:00,,480.0,540.0,20.9611,68.9838,44
HWoffice_arrival_60min,Pacific,09:00-10:00,,540.0,600.0,13.3297,82.3135,27
HWoffice_arrival_60min,Pacific,10:00-11:00,,600.0,660.0,2.6665,84.98,8
HWoffice_arrival_60min,Pacific,11:00-12:00,,660.0,720.0,3.4908,88.4708,8
HWoffice_arrival_60min,Pacific,12:00-13:00,,720.0,780.0,1.9139,90.3847,7
HWoffice_arrival_60min,Pacific,13:00-14:00,,780.0,840.0,1.2633,91.648,3
HWoffice_arrival_60min,Pacific,14:00-15:00,,840.0,900.0,1.3051,92.9531,3
HWoffice_arrival_60min,Pacific,15:00-16:00,,900.0,960.0,1.1677,94.1208,2
HWoffice_arrival_60min,Pacific,16:00-17:00,,960.0,1020.0,2.8889,97.0097,2
HWoffice_arrival_60min,Pacific,17:00-18:00,,1020.0,1080.0,1.4463,98.456,3
HWoffice_arrival_60min,Pacific,18:00-19:00,,1080.0,1140.0,0.2985,98.7545,2
HWoffice_arrival_60min,Pacific,19:00-20:00,,1140.0,1200.0,1.2455,100.0,2
HWoffice_arrival_60min,Pacific,20:00-21:00,,1200.0,1260.0,0.0,100.0,0
HWoffice_arrival_60min,Pacific,21:00-22:00,,1260.0,1320.0,0.0,100.0,0
HWoffice_arrival_60min,Pacific,22:00-23:00,,1320.0,1380.0,0.0,100.0,0
HWoffice_arrival_60min,Pacific,23:00-24:00,,1380.0,1440.0,0.0,100.0,0
HWoffice_distance_2p5mi,Pacific,0-2.5 mi,,0.0,2.5,15.1992,15.1992,29
HWoffice_distance_2p5mi,Pacific,2.5-5 mi,,2.5,5.0,19.3865,34.5856,39
HWoffice_distance_2p5mi,Pacific,5-7.5 mi,,5.0,7.5,7.6756,42.2612,25
HWoffice_distance_2p5mi,Pacific,7.5-10 mi,,7.5,10.0,6.3648,48.626,17
HWoffice_distance_2p5mi,Pacific,10-12.5 mi,,10.0,12.5,7.4945,56.1205,16
HWoffice_distance_2p5mi,Pacific,12.5-15 mi,,12.5,15.0,4.3451,60.4656,9
HWoffice_distance_2p5mi,Pacific,15-17.5 mi,,15.0,17.5,7.9419,68.4075,18
HWoffice_distance_2p5mi,Pacific,17.5-20 mi,,17.5,20.0,11.7151,80.1226,19
HWoffice_distance_2p5mi,Pacific,20-22.5 mi,,20.0,22.5,3.4732,83.5958,8
HWoffice_distance_2p5mi,Pacific,22.5-25 mi,,22.5,25.0,4.7913,88.3871,8
HWoffice_distance_2p5mi,Pacific,25-27.5 mi,,25.0,27.5,4.1742,92.5613,3
HWoffice_distance_2p5mi,Pacific,27.5-30 mi,,27.5,30.0,2.3268,94.8881,3
HWoffice_distance_2p5mi,Pacific,30-32.5 mi,,30.0,32.5,0.0,94.8881,0
HWoffice_distance_2p5mi,Pacific,32.5-35 mi,,32.5,35.0,0.8506,95.7388,2
HWoffice_distance_2p5mi,Pacific,35-37.5 mi,,35.0,37.5,0.1196,95.8584,1
HWoffice_distance_2p5mi,Pacific,37.5-40 mi,,37.5,40.0,1.133,96.9914,2
HWoffice_distance_2p5mi,Pacific,40-42.5 mi,,40.0,42.5,0.0,96.9914,0
HWoffice_distance_2p5mi,Pacific,42.5-45 mi,,42.5,45.0,0.0,96.9914,0
HWoffice_distance_2p5mi,Pacific,45-47.5 mi,,45.0,47.5,0.0,96.9914,0
HWoffice_distance_2p5mi,Pacific,47.5-50 mi,,47.5,50.0,0.0,96.9914,0
HWoffice_distance_2p5mi,Pacific,50-52.5 mi,,50.0,52.5,0.0,96.9914,0
HWoffice_distance_2p5mi,Pacific,52.5-55 mi,,52.5,55.0,0.0,96.9914,0
HWoffice_distance_2p5mi,Pacific,55-57.5 mi,,55.0,57.5,0.2765,97.2679,1
HWoffice_distance_2p5mi,Pacific,57.5-60 mi,,57.5,60.0,0.0,97.2679,0
HWoffice_distance_2p5mi,Pacific,60-62.5 mi,,60.0,62.5,0.0,97.2679,0
HWoffice_distance_2p5mi,Pacific,62.5-65 mi,,62.5,65.0,0.5774,97.8453,1
HWoffice_distance_2p5mi,Pacific,65-67.5 mi,,65.0,67.5,0.0,97.8453,0
HWoffice_distance_2p5mi,Pacific,67.5-70 mi,,67.5,70.0,2.1547,100.0,1
HWoffice_distance_2p5mi,Pacific,70-72.5 mi,,70.0,72.5,0.0,100.0,0
HWoffice_distance_2p5mi,Pacific,72.5-75 mi,,72.5,75.0,0.0,100.0,0
HWoffice_distance_2p5mi,Pacific,75-77.5 mi,,75.0,77.5,0.0,100.0,0
HWoffice_distance_2p5mi,Pacific,77.5-80 mi,,77.5,80.0,0.0,100.0,0
HWoffice_distance_2p5mi,Pacific,80-82.5 mi,,80.0,82.5,0.0,100.0,0
HWoffice_distance_2p5mi,Pacific,82.5-85 mi,,82.5,85.0,0.0,100.0,0
HWoffice_distance_2p5mi,Pacific,85-87.5 mi,,85.0,87.5,0.0,100.0,0
HWoffice_distance_2p5mi,Pacific,87.5-90 mi,,87.5,90.0,0.0,100.0,0
HWoffice_distance_2p5mi,Pacific,90-92.5 mi,,90.0,92.5,0.0,100.0,0
HWoffice_distance_2p5mi,Pacific,92.5-95 mi,,92.5,95.0,0.0,100.0,0
HWoffice_distance_2p5mi,Pacific,95-97.5 mi,,95.0,97.5,0.0,100.0,0
HWoffice_distance_2p5mi,Pacific,97.5-100 mi,,97.5,100.0,0.0,100.0,0
HWoffice_duration_5min,Pacific,0-5 min,,0.0,5.0,0.3721,0.3721,2
HWoffice_duration_5min,Pacific,5-10 min,,5.0,10.0,3.3555,3.7276,9
HWoffice_duration_5min,Pacific,10-15 min,,10.0,15.0,15.9569,19.6845,27
HWoffice_duration_5min,Pacific,15-20 min,,15.0,20.0,16.3868,36.0713,41
HWoffice_duration_5min,Pacific,20-25 min,,20.0,25.0,8.0358,44.1071,21
HWoffice_duration_5min,Pacific,25-30 min,,25.0,30.0,5.196,49.3031,13
HWoffice_duration_5min,Pacific,30-35 min,,30.0,35.0,27.3343,76.6374,49
HWoffice_duration_5min,Pacific,35-40 min,,35.0,40.0,2.8708,79.5082,9
HWoffice_duration_5min,Pacific,40-45 min,,40.0,45.0,3.9196,83.4278,6
HWoffice_duration_5min,Pacific,45-50 min,,45.0,50.0,6.7826,90.2103,12
HWoffice_duration_5min,Pacific,50-55 min,,50.0,55.0,3.9332,94.1435,3
HWoffice_duration_5min,Pacific,55-60 min,,55.0,60.0,0.0,94.1435,0
HWoffice_duration_5min,Pacific,60-65 min,,60.0,65.0,4.8424,98.9858,8
HWoffice_duration_5min,Pacific,65-70 min,,65.0,70.0,0.0,98.9858,0
HWoffice_duration_5min,Pacific,70-75 min,,70.0,75.0,0.0,98.9858,0
HWoffice_duration_5min,Pacific,75-80 min,,75.0,80.0,0.5774,99.5632,1
HWoffice_duration_5min,Pacific,80-85 min,,80.0,85.0,0.4368,100.0,1
HWoffice_duration_5min,Pacific,85-90 min,,85.0,90.0,0.0,100.0,0
HWoffice_duration_5min,Pacific,90-95 min,,90.0,95.0,0.0,100.0,0
HWoffice_duration_5min,Pacific,95-100 min,,95.0,100.0,0.0,100.0,0
HWoffice_duration_5min,Pacific,100-105 min,,100.0,105.0,0.0,100.0,0
HWoffice_duration_5min,Pacific,105-110 min,,105.0,110.0,0.0,100.0,0
HWoffice_duration_5min,Pacific,110-115 min,,110.0,115.0,0.0,100.0,0
HWoffice_duration_5min,Pacific,115-120 min,,115.0,120.0,0.0,100.0,0
HWoffice_duration_5min,Pacific,120-125 min,,120.0,125.0,0.0,100.0,0
HWoffice_duration_5min,Pacific,125-130 min,,125.0,130.0,0.0,100.0,0
HWoffice_duration_5min,Pacific,130-135 min,,130.0,135.0,0.0,100.0,0
HWoffice_duration_5min,Pacific,135-140 min,,135.0,140.0,0.0,100.0,0
HWoffice_duration_5min,Pacific,140-145 min,,140.0,145.0,0.0,100.0,0
HWoffice_duration_5min,Pacific,145-150 min,,145.0,150.0,0.0,100.0,0
HWoffice_mode,Pacific,POV-Driver,1,,,85.9054,85.9054,174
HWoffice_mode,Pacific,POV-Passenger,2,,,5.526,91.4315,10
HWoffice_mode,Pacific,Public Transit,3,,,1.3518,92.7833,3
HWoffice_mode,Pacific,Walk,5,,,5.1931,97.9764,7
HWoffice_mode,Pacific,Bike,6,,,1.9684,99.9448,7
HWoffice_mode,Pacific,Other,7,,,0.0552,100.0,1
HWoffice_departure_15min,PacRailMetro,00:00-00:15,,0.0,15.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,00:15-00:30,,15.0,30.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,00:30-00:45,,30.0,45.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,00:45-01:00,,45.0,60.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,01:00-01:15,,60.0,75.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,01:15-01:30,,75.0,90.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,01:30-01:45,,90.0,105.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,01:45-02:00,,105.0,120.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,02:00-02:15,,120.0,135.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,02:15-02:30,,135.0,150.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,02:30-02:45,,150.0,165.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,02:45-03:00,,165.0,180.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,03:00-03:15,,180.0,195.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,03:15-03:30,,195.0,210.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,03:30-03:45,,210.0,225.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,03:45-04:00,,225.0,240.0,0.0,0.0,0
HWoffice_departure_15min,PacRailMetro,04:00-04:15,,240.0,255.0,3.4555,3.4555,1
HWoffice_departure_15min,PacRailMetro,04:15-04:30,,255.0,270.0,0.0,3.4555,0
HWoffice_departure_15min,PacRailMetro,04:30-04:45,,270.0,285.0,0.0,3.4555,0
HWoffice_departure_15min,PacRailMetro,04:45-05:00,,285.0,300.0,0.393,3.8485,1
HWoffice_departure_15min,PacRailMetro,05:00-05:15,,300.0,315.0,6.1478,9.9963,4
HWoffice_departure_15min,PacRailMetro,05:15-05:30,,315.0,330.0,0.0,9.9963,0
HWoffice_departure_15min,PacRailMetro,05:30-05:45,,330.0,345.0,0.0,9.9963,0
HWoffice_departure_15min,PacRailMetro,05:45-06:00,,345.0,360.0,2.4728,12.4691,1
HWoffice_departure_15min,PacRailMetro,06:00-06:15,,360.0,375.0,1.8181,14.2871,2
HWoffice_departure_15min,PacRailMetro,06:15-06:30,,375.0,390.0,0.3294,14.6166,1
HWoffice_departure_15min,PacRailMetro,06:30-06:45,,390.0,405.0,6.5424,21.1589,4
HWoffice_departure_15min,PacRailMetro,06:45-07:00,,405.0,420.0,6.5511,27.71,4
HWoffice_departure_15min,PacRailMetro,07:00-07:15,,420.0,435.0,16.4738,44.1838,14
HWoffice_departure_15min,PacRailMetro,07:15-07:30,,435.0,450.0,8.8137,52.9975,3
HWoffice_departure_15min,PacRailMetro,07:30-07:45,,450.0,465.0,6.7905,59.7879,7
HWoffice_departure_15min,PacRailMetro,07:45-08:00,,465.0,480.0,0.2546,60.0426,1
HWoffice_departure_15min,PacRailMetro,08:00-08:15,,480.0,495.0,8.0043,68.0469,5
HWoffice_departure_15min,PacRailMetro,08:15-08:30,,495.0,510.0,0.0,68.0469,0
HWoffice_departure_15min,PacRailMetro,08:30-08:45,,510.0,525.0,1.3577,69.4047,3
HWoffice_departure_15min,PacRailMetro,08:45-09:00,,525.0,540.0,0.432,69.8366,1
HWoffice_departure_15min,PacRailMetro,09:00-09:15,,540.0,555.0,5.7075,75.5442,3
HWoffice_departure_15min,PacRailMetro,09:15-09:30,,555.0,570.0,1.3212,76.8654,2
HWoffice_departure_15min,PacRailMetro,09:30-09:45,,570.0,585.0,7.0311,83.8965,4
HWoffice_departure_15min,PacRailMetro,09:45-10:00,,585.0,600.0,0.7165,84.6129,1
HWoffice_departure_15min,PacRailMetro,10:00-10:15,,600.0,615.0,1.2725,85.8854,2
HWoffice_departure_15min,PacRailMetro,10:15-10:30,,615.0,630.0,0.0,85.8854,0
HWoffice_departure_15min,PacRailMetro,10:30-10:45,,630.0,645.0,0.474,86.3595,1
HWoffice_departure_15min,PacRailMetro,10:45-11:00,,645.0,660.0,0.0,86.3595,0
HWoffice_departure_15min,PacRailMetro,11:00-11:15,,660.0,675.0,1.4138,87.7732,1
HWoffice_departure_15min,PacRailMetro,11:15-11:30,,675.0,690.0,0.0,87.7732,0
HWoffice_departure_15min,PacRailMetro,11:30-11:45,,690.0,705.0,0.1464,87.9197,1
HWoffice_departure_15min,PacRailMetro,11:45-12:00,,705.0,720.0,0.7474,88.667,1
HWoffice_departure_15min,PacRailMetro,12:00-12:15,,720.0,735.0,0.0,88.667,0
HWoffice_departure_15min,PacRailMetro,12:15-12:30,,735.0,750.0,0.0,88.667,0
HWoffice_departure_15min,PacRailMetro,12:30-12:45,,750.0,765.0,0.765,89.432,1
HWoffice_departure_15min,PacRailMetro,12:45-13:00,,765.0,780.0,1.0305,90.4625,1
HWoffice_departure_15min,PacRailMetro,13:00-13:15,,780.0,795.0,0.0,90.4625,0
HWoffice_departure_15min,PacRailMetro,13:15-13:30,,795.0,810.0,0.0,90.4625,0
HWoffice_departure_15min,PacRailMetro,13:30-13:45,,810.0,825.0,2.2494,92.7119,1
HWoffice_departure_15min,PacRailMetro,13:45-14:00,,825.0,840.0,0.0,92.7119,0
HWoffice_departure_15min,PacRailMetro,14:00-14:15,,840.0,855.0,3.0069,95.7188,2
HWoffice_departure_15min,PacRailMetro,14:15-14:30,,855.0,870.0,0.0,95.7188,0
HWoffice_departure_15min,PacRailMetro,14:30-14:45,,870.0,885.0,0.0,95.7188,0
HWoffice_departure_15min,PacRailMetro,14:45-15:00,,885.0,900.0,0.0,95.7188,0
HWoffice_departure_15min,PacRailMetro,15:00-15:15,,900.0,915.0,0.0,95.7188,0
HWoffice_departure_15min,PacRailMetro,15:15-15:30,,915.0,930.0,0.0,95.7188,0
HWoffice_departure_15min,PacRailMetro,15:30-15:45,,930.0,945.0,0.0,95.7188,0
HWoffice_departure_15min,PacRailMetro,15:45-16:00,,945.0,960.0,0.0,95.7188,0
HWoffice_departure_15min,PacRailMetro,16:00-16:15,,960.0,975.0,0.0,95.7188,0
HWoffice_departure_15min,PacRailMetro,16:15-16:30,,975.0,990.0,0.6851,96.4039,1
HWoffice_departure_15min,PacRailMetro,16:30-16:45,,990.0,1005.0,0.9256,97.3294,1
HWoffice_departure_15min,PacRailMetro,16:45-17:00,,1005.0,1020.0,2.2257,99.5552,1
HWoffice_departure_15min,PacRailMetro,17:00-17:15,,1020.0,1035.0,0.0,99.5552,0
HWoffice_departure_15min,PacRailMetro,17:15-17:30,,1035.0,1050.0,0.0,99.5552,0
HWoffice_departure_15min,PacRailMetro,17:30-17:45,,1050.0,1065.0,0.0,99.5552,0
HWoffice_departure_15min,PacRailMetro,17:45-18:00,,1065.0,1080.0,0.0,99.5552,0
HWoffice_departure_15min,PacRailMetro,18:00-18:15,,1080.0,1095.0,0.0,99.5552,0
HWoffice_departure_15min,PacRailMetro,18:15-18:30,,1095.0,1110.0,0.0,99.5552,0
HWoffice_departure_15min,PacRailMetro,18:30-18:45,,1110.0,1125.0,0.4448,100.0,1
HWoffice_departure_15min,PacRailMetro,18:45-19:00,,1125.0,1140.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,19:00-19:15,,1140.0,1155.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,19:15-19:30,,1155.0,1170.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,19:30-19:45,,1170.0,1185.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,19:45-20:00,,1185.0,1200.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,20:00-20:15,,1200.0,1215.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,20:15-20:30,,1215.0,1230.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,20:30-20:45,,1230.0,1245.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,20:45-21:00,,1245.0,1260.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,21:00-21:15,,1260.0,1275.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,21:15-21:30,,1275.0,1290.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,21:30-21:45,,1290.0,1305.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,21:45-22:00,,1305.0,1320.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,22:00-22:15,,1320.0,1335.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,22:15-22:30,,1335.0,1350.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,22:30-22:45,,1350.0,1365.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,22:45-23:00,,1365.0,1380.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,23:00-23:15,,1380.0,1395.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,23:15-23:30,,1395.0,1410.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,23:30-23:45,,1410.0,1425.0,0.0,100.0,0
HWoffice_departure_15min,PacRailMetro,23:45-24:00,,1425.0,1440.0,0.0,100.0,0
HWoffice_arrival_15min,PacRailMetro,00:00-00:15,,0.0,15.0,0.0,0.0,0
HWoffice_arrival_15min,PacRailMetro,00:15-00:30,,15.0,30.0,0.0,0.0,0
HWoffice_arrival_15min,PacRailMetro,00:30-00:45,,30.0,45.0,0.0,0.0,0
HWoffice_arrival_15min,PacRailMetro,00:45-01:00,,45.0,60.0,0.0,0.0,0
HWoffice_arrival_15min,PacRailMetro,01:00-01:15,,60.0,75.0,0.0,0.0,0
HWoffice_arrival_15min,PacRailMetro,01:15-01:30,,75.0,90.0,0.0,0.0,0
